x,y,z,user_idx,scene,los,channel,cam_right,cam_mid,cam_left,cam_select,radar
308.649993896484,5.61999988555908,3.45000004768372,0,70,1,./wireless/30.mat,./RGB_images/cam4/69.jpg,./RGB_images/cam5/69.jpg,./RGB_images/cam6/69.jpg,1,./radar/69.mat
308.369995117188,5.61999988555908,3.45000004768372,0,71,1,./wireless/31.mat,./RGB_images/cam4/70.jpg,./RGB_images/cam5/70.jpg,./RGB_images/cam6/70.jpg,1,./radar/70.mat
308.079986572266,5.61999988555908,3.45000004768372,0,72,1,./wireless/32.mat,./RGB_images/cam4/71.jpg,./RGB_images/cam5/71.jpg,./RGB_images/cam6/71.jpg,1,./radar/71.mat
307.779998779297,5.61999988555908,3.45000004768372,0,73,1,./wireless/33.mat,./RGB_images/cam4/72.jpg,./RGB_images/cam5/72.jpg,./RGB_images/cam6/72.jpg,1,./radar/72.mat
307.459991455078,5.61999988555908,3.45000004768372,0,74,1,./wireless/34.mat,./RGB_images/cam4/73.jpg,./RGB_images/cam5/73.jpg,./RGB_images/cam6/73.jpg,1,./radar/73.mat
307.140014648438,5.61999988555908,3.45000004768372,0,75,1,./wireless/35.mat,./RGB_images/cam4/74.jpg,./RGB_images/cam5/74.jpg,./RGB_images/cam6/74.jpg,1,./radar/74.mat
306.809997558594,5.61999988555908,3.45000004768372,0,76,1,./wireless/36.mat,./RGB_images/cam4/75.jpg,./RGB_images/cam5/75.jpg,./RGB_images/cam6/75.jpg,1,./radar/75.mat
306.470001220703,5.61999988555908,3.45000004768372,0,77,1,./wireless/37.mat,./RGB_images/cam4/76.jpg,./RGB_images/cam5/76.jpg,./RGB_images/cam6/76.jpg,1,./radar/76.mat
306.119995117188,5.61999988555908,3.45000004768372,0,78,1,./wireless/38.mat,./RGB_images/cam4/77.jpg,./RGB_images/cam5/77.jpg,./RGB_images/cam6/77.jpg,1,./radar/77.mat
305.760009765625,5.61999988555908,3.45000004768372,0,79,1,./wireless/39.mat,./RGB_images/cam4/78.jpg,./RGB_images/cam5/78.jpg,./RGB_images/cam6/78.jpg,1,./radar/78.mat
305.390014648438,5.61999988555908,3.45000004768372,0,80,1,./wireless/40.mat,./RGB_images/cam4/79.jpg,./RGB_images/cam5/79.jpg,./RGB_images/cam6/79.jpg,1,./radar/79.mat
305.019989013672,5.61999988555908,3.45000004768372,0,81,1,./wireless/41.mat,./RGB_images/cam4/80.jpg,./RGB_images/cam5/80.jpg,./RGB_images/cam6/80.jpg,1,./radar/80.mat
304.630004882812,5.61999988555908,3.45000004768372,0,82,1,./wireless/42.mat,./RGB_images/cam4/81.jpg,./RGB_images/cam5/81.jpg,./RGB_images/cam6/81.jpg,1,./radar/81.mat
304.239990234375,5.61999988555908,3.45000004768372,0,83,1,./wireless/43.mat,./RGB_images/cam4/82.jpg,./RGB_images/cam5/82.jpg,./RGB_images/cam6/82.jpg,1,./radar/82.mat
303.829986572266,5.61999988555908,3.45000004768372,0,84,1,./wireless/44.mat,./RGB_images/cam4/83.jpg,./RGB_images/cam5/83.jpg,./RGB_images/cam6/83.jpg,1,./radar/83.mat
303.420013427734,5.61999988555908,3.45000004768372,0,85,1,./wireless/45.mat,./RGB_images/cam4/84.jpg,./RGB_images/cam5/84.jpg,./RGB_images/cam6/84.jpg,1,./radar/84.mat
303,5.61999988555908,3.45000004768372,0,86,1,./wireless/46.mat,./RGB_images/cam4/85.jpg,./RGB_images/cam5/85.jpg,./RGB_images/cam6/85.jpg,1,./radar/85.mat
302.570007324219,5.61999988555908,3.45000004768372,0,87,1,./wireless/47.mat,./RGB_images/cam4/86.jpg,./RGB_images/cam5/86.jpg,./RGB_images/cam6/86.jpg,1,./radar/86.mat
302.140014648438,5.61999988555908,3.45000004768372,0,88,1,./wireless/48.mat,./RGB_images/cam4/87.jpg,./RGB_images/cam5/87.jpg,./RGB_images/cam6/87.jpg,1,./radar/87.mat
301.690002441406,5.61999988555908,3.45000004768372,0,89,1,./wireless/49.mat,./RGB_images/cam4/88.jpg,./RGB_images/cam5/88.jpg,./RGB_images/cam6/88.jpg,1,./radar/88.mat
301.230010986328,5.61999988555908,3.45000004768372,0,90,1,./wireless/50.mat,./RGB_images/cam4/89.jpg,./RGB_images/cam5/89.jpg,./RGB_images/cam6/89.jpg,1,./radar/89.mat
300.760009765625,5.61999988555908,3.45000004768372,0,91,1,./wireless/51.mat,./RGB_images/cam4/90.jpg,./RGB_images/cam5/90.jpg,./RGB_images/cam6/90.jpg,1,./radar/90.mat
300.279998779297,5.61999988555908,3.45000004768372,0,92,1,./wireless/52.mat,./RGB_images/cam4/91.jpg,./RGB_images/cam5/91.jpg,./RGB_images/cam6/91.jpg,1,./radar/91.mat
299.799987792969,5.61999988555908,3.45000004768372,0,93,1,./wireless/53.mat,./RGB_images/cam4/92.jpg,./RGB_images/cam5/92.jpg,./RGB_images/cam6/92.jpg,1,./radar/92.mat
299.309997558594,5.61999988555908,3.45000004768372,0,94,1,./wireless/54.mat,./RGB_images/cam4/93.jpg,./RGB_images/cam5/93.jpg,./RGB_images/cam6/93.jpg,1,./radar/93.mat
298.799987792969,5.61999988555908,3.45000004768372,0,95,1,./wireless/55.mat,./RGB_images/cam4/94.jpg,./RGB_images/cam5/94.jpg,./RGB_images/cam6/94.jpg,1,./radar/94.mat
298.279998779297,5.61999988555908,3.45000004768372,0,96,1,./wireless/56.mat,./RGB_images/cam4/95.jpg,./RGB_images/cam5/95.jpg,./RGB_images/cam6/95.jpg,1,./radar/95.mat
297.760009765625,5.61999988555908,3.45000004768372,0,97,1,./wireless/57.mat,./RGB_images/cam4/96.jpg,./RGB_images/cam5/96.jpg,./RGB_images/cam6/96.jpg,1,./radar/96.mat
297.220001220703,5.61999988555908,3.45000004768372,0,98,1,./wireless/58.mat,./RGB_images/cam4/97.jpg,./RGB_images/cam5/97.jpg,./RGB_images/cam6/97.jpg,1,./radar/97.mat
296.679992675781,5.61999988555908,3.45000004768372,0,99,1,./wireless/59.mat,./RGB_images/cam4/98.jpg,./RGB_images/cam5/98.jpg,./RGB_images/cam6/98.jpg,1,./radar/98.mat
296.130004882812,5.61999988555908,3.45000004768372,0,100,1,./wireless/60.mat,./RGB_images/cam4/99.jpg,./RGB_images/cam5/99.jpg,./RGB_images/cam6/99.jpg,1,./radar/99.mat
-117.370002746582,-5.61999988555908,1.77999997138977,1,101,1,./wireless/61.mat,./RGB_images/cam4/100.jpg,./RGB_images/cam5/100.jpg,./RGB_images/cam6/100.jpg,-1,./radar/100.mat
295.559997558594,5.61999988555908,3.45000004768372,0,101,1,./wireless/62.mat,./RGB_images/cam4/100.jpg,./RGB_images/cam5/100.jpg,./RGB_images/cam6/100.jpg,1,./radar/100.mat
-117.339996337891,-5.61999988555908,1.77999997138977,1,102,1,./wireless/63.mat,./RGB_images/cam4/101.jpg,./RGB_images/cam5/101.jpg,./RGB_images/cam6/101.jpg,-1,./radar/101.mat
294.989990234375,5.61999988555908,3.45000004768372,0,102,1,./wireless/64.mat,./RGB_images/cam4/101.jpg,./RGB_images/cam5/101.jpg,./RGB_images/cam6/101.jpg,1,./radar/101.mat
-117.290000915527,-5.61999988555908,1.77999997138977,1,103,1,./wireless/65.mat,./RGB_images/cam4/102.jpg,./RGB_images/cam5/102.jpg,./RGB_images/cam6/102.jpg,-1,./radar/102.mat
294.410003662109,5.61999988555908,3.45000004768372,0,103,1,./wireless/66.mat,./RGB_images/cam4/102.jpg,./RGB_images/cam5/102.jpg,./RGB_images/cam6/102.jpg,1,./radar/102.mat
-117.199996948242,-5.61999988555908,1.77999997138977,1,104,1,./wireless/67.mat,./RGB_images/cam4/103.jpg,./RGB_images/cam5/103.jpg,./RGB_images/cam6/103.jpg,-1,./radar/103.mat
293.820007324219,5.61999988555908,3.45000004768372,0,104,1,./wireless/68.mat,./RGB_images/cam4/103.jpg,./RGB_images/cam5/103.jpg,./RGB_images/cam6/103.jpg,1,./radar/103.mat
-117.089996337891,-5.61999988555908,1.77999997138977,1,105,1,./wireless/69.mat,./RGB_images/cam4/104.jpg,./RGB_images/cam5/104.jpg,./RGB_images/cam6/104.jpg,-1,./radar/104.mat
293.230010986328,5.61999988555908,3.45000004768372,0,105,1,./wireless/70.mat,./RGB_images/cam4/104.jpg,./RGB_images/cam5/104.jpg,./RGB_images/cam6/104.jpg,1,./radar/104.mat
-116.959999084473,-5.61999988555908,1.77999997138977,1,106,1,./wireless/71.mat,./RGB_images/cam4/105.jpg,./RGB_images/cam5/105.jpg,./RGB_images/cam6/105.jpg,-1,./radar/105.mat
292.630004882812,5.61999988555908,3.45000004768372,0,106,1,./wireless/72.mat,./RGB_images/cam4/105.jpg,./RGB_images/cam5/105.jpg,./RGB_images/cam6/105.jpg,1,./radar/105.mat
-116.790000915527,-5.61999988555908,1.77999997138977,1,107,1,./wireless/73.mat,./RGB_images/cam4/106.jpg,./RGB_images/cam5/106.jpg,./RGB_images/cam6/106.jpg,-1,./radar/106.mat
292.019989013672,5.61999988555908,3.45000004768372,0,107,1,./wireless/74.mat,./RGB_images/cam4/106.jpg,./RGB_images/cam5/106.jpg,./RGB_images/cam6/106.jpg,1,./radar/106.mat
-116.610000610352,-5.61999988555908,1.77999997138977,1,108,1,./wireless/75.mat,./RGB_images/cam4/107.jpg,./RGB_images/cam5/107.jpg,./RGB_images/cam6/107.jpg,-1,./radar/107.mat
291.410003662109,5.61999988555908,3.45000004768372,0,108,1,./wireless/76.mat,./RGB_images/cam4/107.jpg,./RGB_images/cam5/107.jpg,./RGB_images/cam6/107.jpg,1,./radar/107.mat
-116.400001525879,-5.61999988555908,1.77999997138977,1,109,1,./wireless/77.mat,./RGB_images/cam4/108.jpg,./RGB_images/cam5/108.jpg,./RGB_images/cam6/108.jpg,-1,./radar/108.mat
290.779998779297,5.61999988555908,3.45000004768372,0,109,1,./wireless/78.mat,./RGB_images/cam4/108.jpg,./RGB_images/cam5/108.jpg,./RGB_images/cam6/108.jpg,1,./radar/108.mat
-116.169998168945,-5.61999988555908,1.77999997138977,1,110,1,./wireless/79.mat,./RGB_images/cam4/109.jpg,./RGB_images/cam5/109.jpg,./RGB_images/cam6/109.jpg,-1,./radar/109.mat
290.149993896484,5.61999988555908,3.45000004768372,0,110,1,./wireless/80.mat,./RGB_images/cam4/109.jpg,./RGB_images/cam5/109.jpg,./RGB_images/cam6/109.jpg,1,./radar/109.mat
-115.910003662109,-5.61999988555908,1.77999997138977,1,111,1,./wireless/81.mat,./RGB_images/cam4/110.jpg,./RGB_images/cam5/110.jpg,./RGB_images/cam6/110.jpg,-1,./radar/110.mat
289.5,5.61999988555908,3.45000004768372,0,111,1,./wireless/82.mat,./RGB_images/cam4/110.jpg,./RGB_images/cam5/110.jpg,./RGB_images/cam6/110.jpg,1,./radar/110.mat
-115.629997253418,-5.61999988555908,1.77999997138977,1,112,1,./wireless/83.mat,./RGB_images/cam4/111.jpg,./RGB_images/cam5/111.jpg,./RGB_images/cam6/111.jpg,-1,./radar/111.mat
288.850006103516,5.61999988555908,3.45000004768372,0,112,1,./wireless/84.mat,./RGB_images/cam4/111.jpg,./RGB_images/cam5/111.jpg,./RGB_images/cam6/111.jpg,1,./radar/111.mat
-115.330001831055,-5.61999988555908,1.77999997138977,1,113,1,./wireless/85.mat,./RGB_images/cam4/112.jpg,./RGB_images/cam5/112.jpg,./RGB_images/cam6/112.jpg,-1,./radar/112.mat
288.179992675781,5.61999988555908,3.45000004768372,0,113,1,./wireless/86.mat,./RGB_images/cam4/112.jpg,./RGB_images/cam5/112.jpg,./RGB_images/cam6/112.jpg,1,./radar/112.mat
-115,-5.61999988555908,1.77999997138977,1,114,1,./wireless/87.mat,./RGB_images/cam4/113.jpg,./RGB_images/cam5/113.jpg,./RGB_images/cam6/113.jpg,-1,./radar/113.mat
287.510009765625,5.61999988555908,3.45000004768372,0,114,1,./wireless/88.mat,./RGB_images/cam4/113.jpg,./RGB_images/cam5/113.jpg,./RGB_images/cam6/113.jpg,1,./radar/113.mat
-114.650001525879,-5.61999988555908,1.77999997138977,1,115,1,./wireless/89.mat,./RGB_images/cam4/114.jpg,./RGB_images/cam5/114.jpg,./RGB_images/cam6/114.jpg,-1,./radar/114.mat
286.820007324219,5.61999988555908,3.45000004768372,0,115,1,./wireless/90.mat,./RGB_images/cam4/114.jpg,./RGB_images/cam5/114.jpg,./RGB_images/cam6/114.jpg,1,./radar/114.mat
-114.279998779297,-5.61999988555908,1.77999997138977,1,116,1,./wireless/91.mat,./RGB_images/cam4/115.jpg,./RGB_images/cam5/115.jpg,./RGB_images/cam6/115.jpg,-1,./radar/115.mat
286.130004882812,5.61999988555908,3.45000004768372,0,116,1,./wireless/92.mat,./RGB_images/cam4/115.jpg,./RGB_images/cam5/115.jpg,./RGB_images/cam6/115.jpg,1,./radar/115.mat
-113.900001525879,-5.61999988555908,1.77999997138977,1,117,1,./wireless/93.mat,./RGB_images/cam4/116.jpg,./RGB_images/cam5/116.jpg,./RGB_images/cam6/116.jpg,-1,./radar/116.mat
285.420013427734,5.61999988555908,3.45000004768372,0,117,1,./wireless/94.mat,./RGB_images/cam4/116.jpg,./RGB_images/cam5/116.jpg,./RGB_images/cam6/116.jpg,1,./radar/116.mat
-113.5,-5.61999988555908,1.77999997138977,1,118,1,./wireless/95.mat,./RGB_images/cam4/117.jpg,./RGB_images/cam5/117.jpg,./RGB_images/cam6/117.jpg,-1,./radar/117.mat
284.700012207031,5.61999988555908,3.45000004768372,0,118,1,./wireless/96.mat,./RGB_images/cam4/117.jpg,./RGB_images/cam5/117.jpg,./RGB_images/cam6/117.jpg,1,./radar/117.mat
-113.089996337891,-5.61999988555908,1.77999997138977,1,119,1,./wireless/97.mat,./RGB_images/cam4/118.jpg,./RGB_images/cam5/118.jpg,./RGB_images/cam6/118.jpg,-1,./radar/118.mat
283.980010986328,5.61999988555908,3.45000004768372,0,119,1,./wireless/98.mat,./RGB_images/cam4/118.jpg,./RGB_images/cam5/118.jpg,./RGB_images/cam6/118.jpg,1,./radar/118.mat
-112.650001525879,-5.61999988555908,1.77999997138977,1,120,1,./wireless/99.mat,./RGB_images/cam4/119.jpg,./RGB_images/cam5/119.jpg,./RGB_images/cam6/119.jpg,-1,./radar/119.mat
283.239990234375,5.61999988555908,3.45000004768372,0,120,1,./wireless/100.mat,./RGB_images/cam4/119.jpg,./RGB_images/cam5/119.jpg,./RGB_images/cam6/119.jpg,1,./radar/119.mat
-112.190002441406,-5.61999988555908,1.77999997138977,1,121,1,./wireless/101.mat,./RGB_images/cam4/120.jpg,./RGB_images/cam5/120.jpg,./RGB_images/cam6/120.jpg,-1,./radar/120.mat
282.5,5.61999988555908,3.45000004768372,0,121,1,./wireless/102.mat,./RGB_images/cam4/120.jpg,./RGB_images/cam5/120.jpg,./RGB_images/cam6/120.jpg,1,./radar/120.mat
-111.709999084473,-5.61999988555908,1.77999997138977,1,122,1,./wireless/103.mat,./RGB_images/cam4/121.jpg,./RGB_images/cam5/121.jpg,./RGB_images/cam6/121.jpg,-1,./radar/121.mat
281.75,5.61999988555908,3.45000004768372,0,122,1,./wireless/104.mat,./RGB_images/cam4/121.jpg,./RGB_images/cam5/121.jpg,./RGB_images/cam6/121.jpg,1,./radar/121.mat
-111.199996948242,-5.61999988555908,1.77999997138977,1,123,1,./wireless/105.mat,./RGB_images/cam4/122.jpg,./RGB_images/cam5/122.jpg,./RGB_images/cam6/122.jpg,-1,./radar/122.mat
280.989990234375,5.61999988555908,3.45000004768372,0,123,1,./wireless/106.mat,./RGB_images/cam4/122.jpg,./RGB_images/cam5/122.jpg,./RGB_images/cam6/122.jpg,1,./radar/122.mat
-110.669998168945,-5.61999988555908,1.77999997138977,1,124,1,./wireless/107.mat,./RGB_images/cam4/123.jpg,./RGB_images/cam5/123.jpg,./RGB_images/cam6/123.jpg,-1,./radar/123.mat
280.220001220703,5.61999988555908,3.45000004768372,0,124,1,./wireless/108.mat,./RGB_images/cam4/123.jpg,./RGB_images/cam5/123.jpg,./RGB_images/cam6/123.jpg,1,./radar/123.mat
-110.120002746582,-5.61999988555908,1.77999997138977,1,125,1,./wireless/109.mat,./RGB_images/cam4/124.jpg,./RGB_images/cam5/124.jpg,./RGB_images/cam6/124.jpg,-1,./radar/124.mat
279.440002441406,5.61999988555908,3.45000004768372,0,125,1,./wireless/110.mat,./RGB_images/cam4/124.jpg,./RGB_images/cam5/124.jpg,./RGB_images/cam6/124.jpg,1,./radar/124.mat
-109.550003051758,-5.61999988555908,1.77999997138977,1,126,1,./wireless/111.mat,./RGB_images/cam4/125.jpg,./RGB_images/cam5/125.jpg,./RGB_images/cam6/125.jpg,-1,./radar/125.mat
278.660003662109,5.61999988555908,3.45000004768372,0,126,1,./wireless/112.mat,./RGB_images/cam4/125.jpg,./RGB_images/cam5/125.jpg,./RGB_images/cam6/125.jpg,1,./radar/125.mat
-108.959999084473,-5.61999988555908,1.77999997138977,1,127,1,./wireless/113.mat,./RGB_images/cam4/126.jpg,./RGB_images/cam5/126.jpg,./RGB_images/cam6/126.jpg,-1,./radar/126.mat
277.869995117188,5.61999988555908,3.45000004768372,0,127,1,./wireless/114.mat,./RGB_images/cam4/126.jpg,./RGB_images/cam5/126.jpg,./RGB_images/cam6/126.jpg,1,./radar/126.mat
-108.339996337891,-5.61999988555908,1.77999997138977,1,128,1,./wireless/115.mat,./RGB_images/cam4/127.jpg,./RGB_images/cam5/127.jpg,./RGB_images/cam6/127.jpg,-1,./radar/127.mat
277.070007324219,5.61999988555908,3.45000004768372,0,128,1,./wireless/116.mat,./RGB_images/cam4/127.jpg,./RGB_images/cam5/127.jpg,./RGB_images/cam6/127.jpg,1,./radar/127.mat
-107.690002441406,-5.61999988555908,1.77999997138977,1,129,1,./wireless/117.mat,./RGB_images/cam4/128.jpg,./RGB_images/cam5/128.jpg,./RGB_images/cam6/128.jpg,-1,./radar/128.mat
276.260009765625,5.61999988555908,3.45000004768372,0,129,1,./wireless/118.mat,./RGB_images/cam4/128.jpg,./RGB_images/cam5/128.jpg,./RGB_images/cam6/128.jpg,1,./radar/128.mat
-107.029998779297,-5.61999988555908,1.77999997138977,1,130,1,./wireless/119.mat,./RGB_images/cam4/129.jpg,./RGB_images/cam5/129.jpg,./RGB_images/cam6/129.jpg,-1,./radar/129.mat
275.450012207031,5.61999988555908,3.45000004768372,0,130,1,./wireless/120.mat,./RGB_images/cam4/129.jpg,./RGB_images/cam5/129.jpg,./RGB_images/cam6/129.jpg,1,./radar/129.mat
-106.339996337891,-5.61999988555908,1.77999997138977,1,131,1,./wireless/121.mat,./RGB_images/cam4/130.jpg,./RGB_images/cam5/130.jpg,./RGB_images/cam6/130.jpg,-1,./radar/130.mat
274.619995117188,5.61999988555908,3.45000004768372,0,131,1,./wireless/122.mat,./RGB_images/cam4/130.jpg,./RGB_images/cam5/130.jpg,./RGB_images/cam6/130.jpg,1,./radar/130.mat
-105.629997253418,-5.61999988555908,1.77999997138977,1,132,1,./wireless/123.mat,./RGB_images/cam4/131.jpg,./RGB_images/cam5/131.jpg,./RGB_images/cam6/131.jpg,-1,./radar/131.mat
273.790008544922,5.61999988555908,3.45000004768372,0,132,1,./wireless/124.mat,./RGB_images/cam4/131.jpg,./RGB_images/cam5/131.jpg,./RGB_images/cam6/131.jpg,1,./radar/131.mat
-104.889999389648,-5.61999988555908,1.77999997138977,1,133,1,./wireless/125.mat,./RGB_images/cam4/132.jpg,./RGB_images/cam5/132.jpg,./RGB_images/cam6/132.jpg,-1,./radar/132.mat
272.950012207031,5.61999988555908,3.45000004768372,0,133,1,./wireless/126.mat,./RGB_images/cam4/132.jpg,./RGB_images/cam5/132.jpg,./RGB_images/cam6/132.jpg,1,./radar/132.mat
-104.129997253418,-5.61999988555908,1.77999997138977,1,134,1,./wireless/127.mat,./RGB_images/cam4/133.jpg,./RGB_images/cam5/133.jpg,./RGB_images/cam6/133.jpg,-1,./radar/133.mat
272.100006103516,5.61999988555908,3.45000004768372,0,134,1,./wireless/128.mat,./RGB_images/cam4/133.jpg,./RGB_images/cam5/133.jpg,./RGB_images/cam6/133.jpg,1,./radar/133.mat
-103.349998474121,-5.61999988555908,1.77999997138977,1,135,1,./wireless/129.mat,./RGB_images/cam4/134.jpg,./RGB_images/cam5/134.jpg,./RGB_images/cam6/134.jpg,-1,./radar/134.mat
271.239990234375,5.61999988555908,3.45000004768372,0,135,1,./wireless/130.mat,./RGB_images/cam4/134.jpg,./RGB_images/cam5/134.jpg,./RGB_images/cam6/134.jpg,1,./radar/134.mat
-102.550003051758,-5.61999988555908,1.77999997138977,1,136,1,./wireless/131.mat,./RGB_images/cam4/135.jpg,./RGB_images/cam5/135.jpg,./RGB_images/cam6/135.jpg,-1,./radar/135.mat
270.369995117188,5.61999988555908,3.45000004768372,0,136,1,./wireless/132.mat,./RGB_images/cam4/135.jpg,./RGB_images/cam5/135.jpg,./RGB_images/cam6/135.jpg,1,./radar/135.mat
-101.730003356934,-5.61999988555908,1.77999997138977,1,137,1,./wireless/133.mat,./RGB_images/cam4/136.jpg,./RGB_images/cam5/136.jpg,./RGB_images/cam6/136.jpg,-1,./radar/136.mat
269.5,5.61999988555908,3.45000004768372,0,137,1,./wireless/134.mat,./RGB_images/cam4/136.jpg,./RGB_images/cam5/136.jpg,./RGB_images/cam6/136.jpg,1,./radar/136.mat
-100.900001525879,-5.61999988555908,1.77999997138977,1,138,1,./wireless/135.mat,./RGB_images/cam4/137.jpg,./RGB_images/cam5/137.jpg,./RGB_images/cam6/137.jpg,-1,./radar/137.mat
268.609985351562,5.61999988555908,3.45000004768372,0,138,1,./wireless/136.mat,./RGB_images/cam4/137.jpg,./RGB_images/cam5/137.jpg,./RGB_images/cam6/137.jpg,1,./radar/137.mat
